16,9.0,1336.0,500.0,67.474,153.11,1.0,-1.0,-1.0,-1.0
16,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
16,2.0,1619.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
16,8.0,1320.0,462.0,30.903,70.127,1.0,-1.0,-1.0,-1.0
17,2.0,1666.0,385.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
17,9.0,1336.0,500.0,67.474,153.11,1.0,-1.0,-1.0,-1.0
17,1.0,1711.0,408.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
17,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
18,1.0,1666.0,408.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
18,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
18,9.0,1350.0,503.0,61.514,139.59,1.0,-1.0,-1.0,-1.0
18,2.0,1594.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
18,13.0,1836.0,541.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
18,14.0,1295.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
19,1.0,1666.0,408.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
19,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
19,9.0,1350.0,503.0,61.514,139.59,1.0,-1.0,-1.0,-1.0
19,2.0,1594.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
19,13.0,1836.0,541.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
19,14.0,1291.0,454.0,94.66,214.81,1.0,-1.0,-1.0,-1.0
20,1.0,1643.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
20,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
20,2.0,1594.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
20,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
20,14.0,1308.0,474.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
20,13.0,1838.0,543.0,30.903,70.127,1.0,-1.0,-1.0,-1.0
21,1.0,1643.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
21,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
21,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
21,2.0,1594.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
21,13.0,1692.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
21,14.0,1308.0,474.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
22,1.0,1643.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
22,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
22,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
22,2.0,1594.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
22,13.0,1792.0,456.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
22,14.0,1314.0,468.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
22,15.0,298.0,463.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
23,1.0,1643.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
23,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
23,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
23,2.0,1589.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
23,13.0,1792.0,456.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
23,14.0,1315.0,468.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
24,2.0,1619.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
24,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
24,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
24,1.0,1668.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
24,14.0,1326.0,479.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
24,13.0,1804.0,475.0,61.514,139.59,1.0,-1.0,-1.0,-1.0
25,2.0,1619.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
25,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
25,12.0,-10.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
25,1.0,1668.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
25,13.0,1840.0,532.0,36.723,83.333,1.0,-1.0,-1.0,-1.0
25,14.0,1326.0,479.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
25,16.0,1810.0,535.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
25,17.0,1843.0,357.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
26,2.0,1619.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
26,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
26,13.0,1835.0,557.0,26.0,59.0,1.0,-1.0,-1.0,-1.0
26,14.0,1326.0,479.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
26,1.0,1668.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
26,12.0,-52.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
26,16.0,312.0,500.0,30.903,70.127,1.0,-1.0,-1.0,-1.0
26,17.0,1843.0,357.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
26,18.0,31.0,296.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
27,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
27,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
27,13.0,1831.0,557.0,26.0,59.0,1.0,-1.0,-1.0,-1.0
27,14.0,1326.0,479.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
27,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
27,17.0,1831.0,357.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
27,12.0,107.0,565.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
27,18.0,1562.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
28,1.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
28,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
28,12.0,31.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
28,17.0,1831.0,357.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
28,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
28,2.0,1798.0,489.0,52.0,118.0,1.0,-1.0,-1.0,-1.0
29,1.0,1619.0,371.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
29,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
29,12.0,31.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
29,2.0,1569.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
29,19.0,1689.0,430.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
29,17.0,1767.0,325.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
29,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
30,1.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
30,9.0,1339.0,480.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
30,20.0,1810.0,533.0,30.903,70.127,1.0,-1.0,-1.0,-1.0
30,12.0,31.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
30,14.0,1281.0,431.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
30,2.0,1562.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
30,17.0,1757.0,513.0,61.514,139.59,1.0,-1.0,-1.0,-1.0
30,19.0,1821.0,526.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
31,1.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
31,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
31,20.0,1815.0,549.0,26.0,59.0,1.0,-1.0,-1.0,-1.0
31,14.0,1326.0,479.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
31,12.0,31.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
31,2.0,1562.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
31,19.0,1829.0,542.0,94.66,214.81,1.0,-1.0,-1.0,-1.0
31,17.0,1873.0,374.0,36.723,83.333,1.0,-1.0,-1.0,-1.0
32,2.0,1619.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
32,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
32,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
32,1.0,1689.0,430.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
32,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
32,19.0,127.0,688.0,94.66,214.81,1.0,-1.0,-1.0,-1.0
33,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
33,9.0,1339.0,480.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
33,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
33,19.0,73.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
33,14.0,1295.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
33,1.0,1692.0,420.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
34,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
34,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
34,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
34,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
34,1.0,1692.0,396.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
34,19.0,73.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
35,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
35,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
35,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
35,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
35,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
35,19.0,135.0,647.0,113.37,257.27,1.0,-1.0,-1.0,-1.0
36,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
36,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
36,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
36,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
36,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
36,19.0,145.0,713.0,79.918,181.35,1.0,-1.0,-1.0,-1.0
37,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
37,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
37,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
37,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
37,14.0,1310.0,545.0,52.0,118.0,1.0,-1.0,-1.0,-1.0
37,19.0,1332.0,463.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
38,2.0,1616.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
38,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
38,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
38,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
38,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
38,21.0,155.0,669.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
38,19.0,100.0,490.0,113.37,257.27,1.0,-1.0,-1.0,-1.0
39,1.0,1616.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
39,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
39,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
39,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
39,19.0,100.0,490.0,113.37,257.27,1.0,-1.0,-1.0,-1.0
40,1.0,1622.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
40,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
40,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
40,14.0,1310.0,545.0,52.0,118.0,1.0,-1.0,-1.0,-1.0
40,19.0,329.0,543.0,135.42,307.29,1.0,-1.0,-1.0,-1.0
41,1.0,1622.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
41,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
41,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
41,14.0,1310.0,545.0,52.0,118.0,1.0,-1.0,-1.0,-1.0
41,19.0,333.0,543.0,146.62,332.71,1.0,-1.0,-1.0,-1.0
42,1.0,1622.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
42,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
42,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
42,19.0,236.0,248.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
42,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
42,22.0,1564.0,325.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
43,1.0,1616.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
43,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
43,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
43,19.0,259.0,275.0,250.0,567.31,1.0,-1.0,-1.0,-1.0
43,14.0,1310.0,537.0,52.0,118.0,1.0,-1.0,-1.0,-1.0
44,1.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
44,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
44,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
44,14.0,497.0,515.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
44,19.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
45,1.0,1622.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
45,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
45,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
45,19.0,1564.0,325.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
45,14.0,1315.0,545.0,47.794,108.46,1.0,-1.0,-1.0,-1.0
46,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
46,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
46,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
46,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
46,23.0,512.0,494.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
46,14.0,1315.0,545.0,47.794,108.46,1.0,-1.0,-1.0,-1.0
47,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
47,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
47,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
47,24.0,338.0,519.0,159.84,362.7,1.0,-1.0,-1.0,-1.0
47,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
47,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
47,23.0,523.0,489.0,33.737,76.557,1.0,-1.0,-1.0,-1.0
47,25.0,452.0,399.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
47,26.0,1378.0,510.0,67.474,153.11,1.0,-1.0,-1.0,-1.0
48,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
48,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
48,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
48,1.0,1670.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
48,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
48,24.0,323.0,254.0,270.83,614.58,1.0,-1.0,-1.0,-1.0
49,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
49,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
49,12.0,1752.0,290.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
49,1.0,1670.0,354.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
49,24.0,336.0,236.0,250.0,567.31,1.0,-1.0,-1.0,-1.0
49,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
49,27.0,107.0,494.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
50,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
50,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
50,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
50,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
50,14.0,1315.0,545.0,47.794,108.46,1.0,-1.0,-1.0,-1.0
50,24.0,374.0,275.0,250.0,567.31,1.0,-1.0,-1.0,-1.0
51,19.0,1564.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
51,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
51,1.0,1643.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
51,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
51,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
52,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
52,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
52,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
52,1.0,1670.0,381.0,175.68,398.65,1.0,-1.0,-1.0,-1.0
52,14.0,1315.0,545.0,47.794,108.46,1.0,-1.0,-1.0,-1.0
53,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
53,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
53,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
53,14.0,1315.0,545.0,47.794,108.46,1.0,-1.0,-1.0,-1.0
53,1.0,1651.0,383.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
53,28.0,556.0,437.0,56.686,128.63,1.0,-1.0,-1.0,-1.0
54,19.0,1593.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
54,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
54,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
54,1.0,1651.0,383.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
54,28.0,13.0,490.0,113.37,257.27,1.0,-1.0,-1.0,-1.0
54,29.0,107.0,494.0,103.17,234.13,1.0,-1.0,-1.0,-1.0
54,14.0,1308.0,461.0,87.838,199.32,1.0,-1.0,-1.0,-1.0
55,19.0,1528.0,322.0,207.45,470.74,1.0,-1.0,-1.0,-1.0
55,9.0,1349.0,490.0,73.864,167.61,1.0,-1.0,-1.0,-1.0
55,1.0,1622.0,354.0,189.32,429.61,1.0,-1.0,-1.0,-1.0
55,12.0,1737.0,283.0,226.74,514.53,1.0,-1.0,-1.0,-1.0
